"last_date","OGC_FID","GEOMETRY","licenses_id","scrape_date","licenseno","status","licensetype","issuedate","exprdate","owner","premisesaddress","segments_id","lon","lat","x","y","city","neighborhood","community","council","tract","business","mailaddress","gcquality","gctype"
"2013-07-09T",2321,"","","2013-07-09T",443542,"ACTIVE",47,"2006-10-26T","2013-09-30T","CALIFORNIA PIZZA KITCHEN INC","2015 BIRCH RD, # 725, CHULA VISTA, CA  91915-2001",-1,-116.966705185,32.6210698241,6340982.07878,1806512.76041,"NONE","NONE","NONE","NONE","0133.13","California Pizza Kitchen","12181 BLUFF CREEK DR, 5TH FL C/O LICENSING PLAYA VISTA, CA  90094",542,"cns/seginterp"
"2013-07-09T",2322,"","","2013-07-09T",443656,"ACTIVE",20,"2006-11-01T","2013-06-30T","TRULY FINE WINE INC","4060 MORENA BLVD, STE K, SAN DIEGO, CA  92117-5261",-1,-117.21838545,32.8141154304,6264140.12784,1877375.01843,"NONE","NONE","NONE","NONE","0085.03","Truly Fine Wine","",0,"cns/address"
"2013-07-09T",2323,"","","2013-07-09T",443696,"SUREND",41,"2006-10-26T","2013-09-30T","GARCIA, CARLOS ALFREDO","1141 E WASHINGTON AVE, STE B & C, ESCONDIDO, CA  92025-2253",-1,-117.069610431,33.1327298108,6310759.97765,1992906.853,"NONE","NONE","NONE","NONE","0202.02","Bananas Fruits & Salads","444 E EL NORTE PKWY ESCONDIDO, CA  92026-2733",21,"cns/address"
"2013-07-09T",2324,"","","2013-07-09T",443761,"ACTIVE",20,"2006-11-14T","2013-10-31T","ASHELLON INC","12507 RANCHO BERNARDO RD, SAN DIEGO, CA  92128-2317",-1,-117.060386187,33.0183393191,6313260.24195,1951264.99948,"NONE","NONE","NONE","NONE","0170.06","Rancho Bernardo Shell","",0,"cns/address"
"2013-07-09T",2325,"","","2013-07-09T",443896,"ACTIVE",47,"2006-11-06T","2013-10-31T","FIREHOUSE RESTAURANT INC","722 GRAND AVE, SAN DIEGO, CA  92109-3904",-1,-117.25554033,32.794897683,6252657.58473,1870491.09259,"NONE","NONE","NONE","NONE","0079.10","Firehouse","",0,"cns/address"
"2013-07-09T",2326,"","","2013-07-09T",443928,"ACTIVE",41,"2006-10-30T","2013-09-30T","BONSYNAT, SANGVORN","5535 CLAIREMONT MESA BLVD, SAN DIEGO, CA  92117",-1,-117.173350746,32.8335660293,6278038.88171,1884326.25105,"NONE","NONE","NONE","NONE","0085.07","Di Chan Thai Restaurant","",0,"cns/address"
"2013-07-09T",2327,"","","2013-07-09T",443976,"ACTIVE",48,"2006-10-04T","2013-09-30T","WEST COAST COCKTAILS INC","7030 UNIVERSITY AVE, LA MESA, CA  91941-5924",-1,-117.046656841,32.7551079465,6316736.81098,1855459.39686,"NONE","NONE","NONE","NONE","0147.00","Shenanigans Irish Pub","1426 LORING ST SAN DIEGO, CA  92109",0,"cns/address"
"2013-07-09T",2328,"","","2013-07-09T",443995,"ACTIVE",48,"2006-10-27T","2013-07-31T","NANICH INC","2044 KETTNER BLVD, SAN DIEGO, CA  92101-1751",-1,-117.170505356,32.7256378894,6278566.20118,1845050.77965,"NONE","NONE","NONE","NONE","0058.00","Waterfront The","",0,"cns/address"
"2013-07-09T",2329,"","","2013-07-09T",444114,"ACTIVE",21,"2006-09-28T","2014-04-30T","DABISH, DURANCE ELIAS","1290 HOLLISTER ST, STE 101, SAN DIEGO, CA  92154-3171",-1,-117.084475074,32.573318296,6304580.58041,1789408.72841,"NONE","NONE","NONE","NONE","0101.10","Purple Cow Diary & Produce","",0,"cns/address"
"2013-07-09T",2330,"","","2013-07-09T",444115,"ACTIVE",41,"2006-11-06T","2013-10-31T","WANNAKITTIKUL, PRAEWPHAN","485 S MELROSE DR, STE 108 & 109, VISTA, CA  92081-6663",-1,-117.25370172,33.188428828,6254600.92699,2013664.94156,"NONE","NONE","NONE","NONE","0197.01","Thai One On Inc","",583,"cns/seginterp"
"2013-07-09T",2331,"","","2013-07-09T",444122,"ACTIVE",21,"2006-11-01T","2013-10-31T","TMAN ENTERPRISES INC","2365 REO DR, SAN DIEGO, CA  92139-3023",-1,-117.064496494,32.6758525309,6311026.90755,1826665.81898,"NONE","NONE","NONE","NONE","0032.02","Lapa Lapa 2","",0,"cns/address"
"2013-07-09T",2332,"","","2013-07-09T",444199,"ACTIVE",47,"2007-05-11T","2014-04-30T","KAMBO, JAGDEEP SINGH","329 MARKET ST, SAN DIEGO, CA  92101",-1,-117.161329876,32.7112817961,6281342.38386,1839802.7716,"NONE","NONE","NONE","NONE","0054.00","Royal India","",0,"cns/address"
"2013-07-09T",2333,"","","2013-07-09T",444416,"ACTIVE",20,"2006-10-27T","2013-09-30T","ANDEMICAEL, BISRAT GIRMAI","205 WISCONSIN AVE, OCEANSIDE, CA  92054-3921",-1,-117.375603258,33.1867027239,6217301.78222,2013417.73171,"NONE","NONE","NONE","NONE","0183.00","Ocean 7 Food Store","",2,"cns/address"
"2013-07-09T",2334,"","","2013-07-09T",444474,"ACTIVE",47,"2007-03-14T","2013-06-30T","SIR WALDON INC","2562 LANING RD, SAN DIEGO, CA  92106-6418",-1,-117.217984089,32.727920411,6263972.28525,1846013.47,"NONE","NONE","NONE","NONE","0214.00","Oggis Pizza & Brewing Company","",0,"cns/address"
"2013-07-09T",2335,"","","2013-07-09T",444483,"ACTIVE",47,"2006-12-20T","2013-11-30T","WEST RB LLC","4960 AVENIDA ENCINAS, CARLSBAD, CA  92008-4343",-1,-136.17877344,25.9454865109,-1.0,-1.0,"NONE","NONE","NONE","NONE","0178.13","Bistro West","5796 ARMADA DR, STE 300 CARLSBAD, CA  92008-4694",-1,"NONE"
"2013-07-09T",2336,"","","2013-07-09T",444522,"ACTIVE",21,"2006-10-23T","2014-01-31T","JOSIEY INC","2228 1ST AVE, SAN DIEGO, CA  92101",-1,-136.17877344,25.9454865109,-1.0,-1.0,"NONE","NONE","NONE","NONE","0059.00","Bi Rite Market","",-1,"NONE"
"2013-07-09T",2337,"","","2013-07-09T",444613,"ACTIVE",41,"2006-11-28T","2013-10-31T","CEC ENTERTAINMENT INC","1861 UNIVERSITY DR, VISTA, CA  92083-7774",-1,-117.215179419,33.1700433347,6266323.91205,2006864.31768,"NONE","NONE","NONE","NONE","0199.02","Chuck E Cheeses 784","PO BOX 152077 IRVING, TX  75015-2077",2178,"cns/seginterp"
"2013-07-09T",2338,"","","2013-07-09T",444696,"ACTIVE",41,"2006-11-03T","2013-10-31T","JUNO INVESTMENTS INC","532 4TH AVE, SAN DIEGO, CA  92101",-1,-136.17877344,25.9454865109,-1.0,-1.0,"NONE","NONE","NONE","NONE","0054.00","Sushi Bar Nippon","",-1,"NONE"
"2013-07-09T",2339,"","","2013-07-09T",444777,"ACTIVE",41,"1994-01-01T","2013-10-31T","TAP ROOM ENTERPRISES INC","1269 GARNET AVE, SAN DIEGO, CA  92109-2913",-1,-117.246669756,32.7982221763,6255395.04894,1871674.4687,"NONE","NONE","NONE","NONE","0079.10","Tap Room","",0,"cns/address"
"2013-07-09T",2340,"","","2013-07-09T",444835,"ACTIVE",41,"2006-11-02T","2013-10-31T","KAMPS, BRUCE MICHAEL","25484 LAKE WOHLFORD RD, ESCONDIDO, CA  92027-5620",-1,-116.982916024,33.1920184633,6337450.84254,2014281.11304,"NONE","NONE","NONE","NONE","0201.03","Lake Wohlford Cafe","27101 LATIGO RD VALLEY CENTER, CA  92082-6831",0,"cns/address"
"2013-07-09T",2341,"","","2013-07-09T",444842,"ACTIVE",47,"2008-04-21T","2014-03-31T","MCLAUGHLIN, DAVIN JAMES","1037 J ST, #1, SAN DIEGO, CA  92101-7207",-1,-117.155257657,32.7092229331,6283203.64208,1839037.41778,"NONE","NONE","NONE","NONE","0051.00","Corner The","369 10TH AVE SAN DIEGO, CA  92101",0,"cns/address"
"2013-07-09T",2342,"","","2013-07-09T",444997,"ACTIVE",41,"2006-11-06T","2013-10-31T","SHOGUN RESTAURANT INC","695 S RANCHO SANTA FE RD, SAN MARCOS, CA  92078-3973",-1,-117.206639844,33.1332166395,6268813.99051,1993441.294,"NONE","NONE","NONE","NONE","0200.29","Shogun Restaurant","",40,"cns/address"
"2013-07-09T",2343,"","","2013-07-09T",445067,"ACTIVE",47,"2006-11-13T","2013-10-31T","TOTAL ENTERTAINMENT SOLUTIONS INC","1903 S COAST HWY, OCEANSIDE, CA  92054-6432",-1,-117.267684052,32.9648554082,6249529.42353,1932362.93445,"NONE","NONE","NONE","NONE","0181.00","Beach Club","",1,"cns/address"
"2013-07-09T",2344,"","","2013-07-09T",445099,"ACTIVE",47,"2007-04-03T","2014-03-31T","CAPRI NORTH LLC","10436 CRAFTSMAN WAY, STE 120, SAN DIEGO, CA  92127-3504",-1,-117.113606698,33.0200780002,6296952.24215,1952028.55308,"NONE","NONE","NONE","NONE","0170.32","Capri Blu","",140,"cns/seginterp"
"2013-07-09T",2345,"","","2013-07-09T",445100,"ACTIVE",47,"2007-06-18T","2014-05-31T","CAPRI EAST LLC","2330 PROCTOR VALLEY RD, STE 101, CHULA VISTA, CA  91914-6005",-1,-116.970541435,32.6628686709,6339905.95577,1821728.95968,"NONE","NONE","NONE","NONE","0134.00","Capri Ii","",5,"cns/address"
"2013-07-09T",2346,"","","2013-07-09T",445195,"ACTIVE",41,"2006-10-30T","2013-09-30T","RUSSEL, DAVID JAY","3782-3784 INGRAHAM ST, SAN DIEGO, CA  92109-6764",-1,-117.241805745,32.8028015881,6256905.539,1873326.343,"NONE","NONE","NONE","NONE","0077.01","Menu Restaurant The","",0,"cns/segmid"
"2013-07-09T",2347,"","","2013-07-09T",445220,"ACTIVE",20,"2008-04-18T","2014-03-31T","BRESSI RANCH FUEL MART LLC","2741 GATEWAY RD, CARLSBAD, CA  92009-1743",-1,-117.251426313,33.1279354931,6255085.62834,1991648.56261,"NONE","NONE","NONE","NONE","0200.13","Bressi Ranch Fuel Mart","",0,"cns/address"
"2013-07-09T",2348,"","","2013-07-09T",445320,"ACTIVE",21,"2009-01-20T","2013-12-31T","STATER BROS MARKETS","2687 GATEWAY RD, CARLSBAD, CA  92009-1726",-1,-117.252965128,33.1275569677,6254613.21847,1991515.36989,"NONE","NONE","NONE","NONE","0200.13","Stater Bros Supermarket","PO BOX 150 SAN BERNARDINO, CA  92402-0150",288,"cns/seginterp"
"2013-07-09T",2349,"","","2013-07-09T",445322,"SUREND",47,"2007-06-19T","2013-05-31T","FRESH WOK INC","4191 CAMINO DE LA PLAZA, STE E, SAN DIEGO, CA  92173-2961",-1,-136.17877344,25.9454865109,-1.0,-1.0,"NONE","NONE","NONE","NONE","0100.09","Iron Wok Asian Bistro","2835 CAMINO DEL RIO SOUTH, #350 SAN DIEGO, CA  92108",-1,"NONE"
"2013-07-09T",2350,"","","2013-07-09T",445419,"ACTIVE",47,"2007-04-20T","2014-03-31T","BRINKER RESTAURANT CORPORATION","2015 BIRCH RD, STE 2400, CHULA VISTA, CA  91915-2015",-1,-116.966705185,32.6210698241,6340982.07878,1806512.76041,"NONE","NONE","NONE","NONE","0133.13","Chilis Grill & Bar","6820 LBJ FWY, ATTN LEGAL DEPARTMENT DALLAS, TX  75240-6515",542,"cns/seginterp"
"2013-07-09T",2351,"","","2013-07-09T",445423,"ACTIVE",21,"2009-01-28T","2013-06-30T","TRADER JOES COMPANY","2629 GATEWAY RD, CARLSBAD, CA  92009-1726",-1,-117.255648963,33.1277153472,6253792.15495,1991580.9082,"NONE","NONE","NONE","NONE","0200.13","Trader Joes 220","800 S SHAMROCK AVE MONROVIA, CA  91016-6346",410,"cns/seginterp"
"2013-07-09T",2352,"","","2013-07-09T",445460,"ACTIVE",41,"2006-12-22T","2013-11-30T","THOUSAND SAILES INC","257 N EL CAMINO REAL, STE D & E, ENCINITAS, CA  92024-5365",-1,-117.230362928,32.977667729,6261019.797,1936914.786,"NONE","NONE","NONE","NONE","0171.08","Sushi Bar Blue Fin","4632 CHATEAU CT SAN DIEGO, CA  92117-3001",0,"cns/segmid"
"2013-07-09T",2353,"","","2013-07-09T",445488,"ACTIVE",41,"2007-01-16T","2013-12-31T","DELACRUZ, RAUL","10450 FRIARS RD, STE T, SAN DIEGO, CA  92120",-1,-117.098874425,32.7922738501,6300793.10198,1869108.31481,"NONE","NONE","NONE","NONE","0095.09","Troys Greek Restaurant","",0,"cns/address"
"2013-07-09T",2354,"","","2013-07-09T",445538,"ACTIVE",47,"2007-03-20T","2014-02-28T","KINGS SEAFOOD COMPANY LLC","2015 BIRCH RD, STE 715, CHULA VISTA, CA  91915-4601",-1,-116.966705185,32.6210698241,6340982.07878,1806512.76041,"NONE","NONE","NONE","NONE","0133.13","Kings Fish House","3185 AIRWAY AVE, # J COSTA MESA, CA  92626-4601",542,"cns/seginterp"
"2013-07-09T",2355,"","","2013-07-09T",445561,"ACTIVE",47,"2007-01-18T","2014-01-31T","JAYNES ON 30TH LLC","4677 30TH ST, SAN DIEGO, CA  92116-3245",-1,-117.129839131,32.7624693621,6291185.83495,1858343.33119,"NONE","NONE","NONE","NONE","0011.00","Jaynes Gastropub","",0,"cns/address"
"2013-07-09T",2356,"","","2013-07-09T",445661,"ACTIVE",86,"2008-07-17T","2013-06-30T","FRESH & EASY NEIGHBORHOOD MARKET INC","955 CATALINA BLVD, SAN DIEGO, CA  92106-2838",-1,-117.245012784,32.722104637,6255639.92063,1843975.76439,"NONE","NONE","NONE","NONE","0071.00","Fresh & Easy Neighborhood Market # 1072","2120 PARK PL, STE 200 EL SEGUNDO, CA  90245-4741",0,"cns/address"
"2013-07-09T",2357,"","","2013-07-09T",445693,"ACTIVE",20,"2006-11-07T","2013-10-31T","SIDE DOOR GROUP INC","647 G ST, SAN DIEGO, CA  92101-7028",-1,-117.158602527,32.7123272783,6282184.60746,1840175.83088,"NONE","NONE","NONE","NONE","0053.00","Bacchus Wine Market","",0,"cns/address"
"2013-07-09T",2358,"","","2013-07-09T",445988,"SUREND",47,"2007-10-23T","2013-09-30T","TARSADIA HOTELS","207 5TH AVE, SAN DIEGO, CA  92101-6908",-1,-117.093433684,33.1101735633,6303400.752,1984758.149,"NONE","NONE","NONE","NONE","0054.00","Maryjanes Coffee Shop","620 NEWPORT CENTER DR, 14TH FL NEWPORT BEACH, CA  92660-6420",0,"cns/segmid"
"2013-07-09T",2359,"","","2013-07-09T",445991,"ACTIVE",41,"2006-11-06T","2013-10-31T","SIMMON III INC","2015 BIRCH RD, STE 1603, CHULA VISTA, CA  91915-2001",-1,-116.966705185,32.6210698241,6340982.07878,1806512.76041,"NONE","NONE","NONE","NONE","0133.13","Sushiya","",542,"cns/seginterp"
"2013-07-09T",2360,"","","2013-07-09T",446111,"ACTIVE",20,"2006-09-28T","2013-06-30T","7 ELEVEN INC","1102 E WASHINGTON AVE, EL CAJON, CA  92019",-1,-116.944292889,32.7880129673,6348287.53661,1867206.49236,"NONE","NONE","NONE","NONE","0157.04","7 Eleven 2131 16057","PO BOX 219088 DALLAS, TX  75221-9088",0,"cns/address"
"2013-07-09T",2361,"","","2013-07-09T",446134,"ACTIVE",54,"2006-12-08T","2013-12-31T","HORNBLOWER YACHTS INC","1066 N HARBOR DR, INSPIRATION HORNBLOWER, SAN DIEGO, CA  92101",-1,-117.173729665,32.7166932709,6277545.76198,1841805.2067,"NONE","NONE","NONE","NONE","0054.00","Inspiration Hornblower","PIER 3 ON THE EMBARCADERO SAN FRANCISCO, CA  94111-2027",0,"cns/address"
"2013-07-09T",2362,"","","2013-07-09T",446142,"ACTIVE",41,"2006-12-07T","2013-11-30T","ACH INC","16719 BERNARDO CENTER DR, STE B, SAN DIEGO, CA  92128-2509",-1,-117.075228603,33.0172930783,6308707.70028,1950920.02283,"NONE","NONE","NONE","NONE","0170.14","Hunan Restaurant","",0,"cns/address"
"2013-07-09T",2363,"","","2013-07-09T",446261,"ACTIVE",57,"2007-01-19T","2013-12-31T","V VCC HAVENS L-PSHIP","29354 VISTA VALLEY DR, VISTA, CA  92084-2209",-1,-117.148126326,33.2524783208,6287099.84688,2036674.2963,"NONE","NONE","NONE","NONE","0192.07","Vista Valley Country Club","",0,"cns/address"
"2013-07-09T",2364,"","","2013-07-09T",446375,"ACTIVE",41,"2006-12-21T","2013-12-31T","CEC ENTERTAINMENT INC","1126 W VALLEY PKWY, ESCONDIDO, CA  92025-2559",-1,-117.056463077,33.0947934058,6314677.923,1979072.657,"NONE","NONE","NONE","NONE","0203.07","Chuck E Cheeses 788","4441 W AIRPORT FWY IRVING, TX  75062-5822",0,"cns/segmid"
"2013-07-09T",2365,"","","2013-07-09T",446496,"ACTIVE",41,"2006-11-29T","2013-10-31T","K & Y PACIFIC FOOD INC","1733 S COAST HWY, OCEANSIDE, CA  92054-5319",-1,-117.266892411,32.9630340316,6249765.75962,1931697.89313,"NONE","NONE","NONE","NONE","0181.00","Hon Sushi","",0,"cns/address"
"2013-07-09T",2366,"","","2013-07-09T",446511,"ACTIVE",20,"2006-12-07T","2013-11-30T","J & K SIBIA INC","1801 S COAST HWY, OCEANSIDE, CA  92054-5321",-1,-117.266999911,32.9637226122,6249735.23197,1931948.74131,"NONE","NONE","NONE","NONE","0181.00","Circle K #2655087","",0,"cns/address"
"2013-07-09T",2367,"","","2013-07-09T",446664,"ACTIVE",41,"2007-04-11T","2013-12-31T","BLOOMINGDALES INC","7057 FRIARS RD, SAN DIEGO, CA  92108-1129",-1,-117.164406267,32.7686715153,6280579.23672,1860691.30987,"NONE","NONE","NONE","NONE","0089.02","Bloomingdales 61","7 W 7TH ST, 17TH FL DIV ACCT BUS LIC PROC CINCINNATI, OH  45202",0,"cns/address"
"2013-07-09T",2368,"","","2013-07-09T",446667,"ACTIVE",47,"2006-10-17T","2013-06-30T","PROMUS HOTEL SERVICES INC","4550 LA JOLLA VILLAGE DR, SAN DIEGO, CA  92122-1248",-1,-117.210535348,32.8715641801,6266744.48238,1898254.34721,"NONE","NONE","NONE","NONE","0083.39","Embassy Suites La Jolla","7930 JONES BRANCH DR, 11TH FLOOR MCLEAN, VA  22102-3388",1,"cns/address"
"2013-07-09T",2369,"","","2013-07-09T",446671,"ACTIVE",41,"2006-12-22T","2013-11-30T","GINZA CORPORATION","925 E PLAZA BLVD, #G, NATIONAL CITY, CA  91950-3549",-1,-117.097247675,32.677168904,6300952.70706,1827225.074,"NONE","NONE","NONE","NONE","0117.00","Ginza Sushi","",22,"cns/address"
"2013-07-09T",2370,"","","2013-07-09T",446688,"ACTIVE",41,"2007-02-20T","2014-01-31T","CHU, FUTING","3904 CONVOY ST, STE 106, SAN DIEGO, CA  92111-3747",-1,-117.154536015,32.8147903624,6283758.83561,1877444.38991,"NONE","NONE","NONE","NONE","0085.11","Tsuruha Shi Japanese Bbq","",0,"cns/address"
"2013-07-09T",2371,"","","2013-07-09T",446689,"ACTIVE",41,"2007-01-10T","2013-12-31T","SHIS GOLDEN CITY INC","16785 BERNARDO CENTER DR, SAN DIEGO, CA  92128-2509",-1,-117.074142308,33.019229182,6309046.24582,1951621.81631,"NONE","NONE","NONE","NONE","0170.14","New Panda Buffet","",0,"cns/address"
"2013-07-09T",2372,"","","2013-07-09T",446721,"ACTIVE",20,"2006-12-22T","2013-11-30T","DURAID CORP","121 W WASHINGTON AVE, EL CAJON, CA  92020-5135",-1,-116.963045143,32.7879198258,6342524.20656,1867211.49863,"NONE","NONE","NONE","NONE","0159.02","Washington Market","",9,"cns/address"
"2013-07-09T",2373,"","","2013-07-09T",446856,"SUREND",41,"2007-06-25T","2014-05-31T","CAMACHO, BENJAMIN OCLARINO","548 5TH AVE, SAN DIEGO, CA  92101-6914",-1,-117.089970071,33.1123979429,6304467.834,1985558.905,"NONE","NONE","NONE","NONE","0054.00","Bens At Gaslamp","1615 SWEETWATER RD NATIONAL CITY, CA  91950",0,"cns/segmid"
"2013-07-09T",2374,"","","2013-07-09T",446883,"ACTIVE",41,"2007-01-09T","2013-12-31T","PHILS BBQ OF POINT LOMA INC","3750 SPORTS ARENA BLVD, BLDG D STE 11-14, SAN DIEGO, CA  92110",-1,-117.213589163,32.7557401766,6265417.40896,1856122.64545,"NONE","NONE","NONE","NONE","0065.00","Phils Bbq","3740 SPORTS ARENA BLVD, STE 6 SAN DIEGO, CA  92110-5132",0,"cns/address"
"2013-07-09T",2375,"","","2013-07-09T",446951,"ACTIVE",21,"2006-12-21T","2013-06-30T","NEW ALBERTSONS INC","655 14TH ST, SAN DIEGO, CA  92101",-1,-117.151474383,32.7120911675,6284376.395,1840070.894,"NONE","NONE","NONE","NONE","0052.00","Albertsons 6745","PO BOX 20 BOISE, ID  83726-0020",21,"cns/address"
"2013-07-09T",2376,"","","2013-07-09T",446962,"ACTIVE",48,"2006-12-18T","2013-11-30T","N CITY SPORTS LOUNGE LLC","2511 SWEETWATER RD, NATIONAL CITY, CA  91950-7746",-1,-117.071835455,32.6602416256,6308723.81316,1821003.72905,"NONE","NONE","NONE","NONE","0122.00","N City Sports Lounge","",0,"cns/address"
"2013-07-09T",2377,"","","2013-07-09T",447066,"ACTIVE",52,"2006-12-05T","2013-11-30T","VFW ENCANTO POST 1512","6873 FEDERAL BLVD, LEMON GROVE, CA  91945-1315",-1,-117.049863745,32.7399347305,6315708.52566,1849946.38519,"NONE","NONE","NONE","NONE","0144.00","Vfw Post 1512","",0,"cns/address"
"2013-07-09T",2378,"","","2013-07-09T",447137,"ACTIVE",41,"2007-08-29T","2013-07-31T","LI, JINGLING","1854 MARRON RD, STE 104, CARLSBAD, CA  92008-1172",-1,-117.33939112,33.176994235,6228343.13666,2009767.77308,"NONE","NONE","NONE","NONE","0178.01","Super Sushi","",497,"cns/seginterp"
"2013-07-09T",2379,"","","2013-07-09T",447150,"ACTIVE",47,"2006-12-22T","2013-11-30T","BRINKER RESTAURANT CORPORATION","2627 VISTA WAY, OCEANSIDE, CA  92054-6342",-1,-117.330651784,33.1832284825,6231040.54518,2012008.18182,"NONE","NONE","NONE","NONE","0185.04","Chilis Grill & Bar","6820 LBJ FWY, ATTN LEGAL DEPARTMENT DALLAS, TX  75240-6515",570,"cns/seginterp"
"2013-07-09T",2380,"","","2013-07-09T",447263,"ACTIVE",47,"2007-04-16T","2014-03-31T","CENTERPLATE OF DELAWARE INC","9449 FRIARS RD, QUALCOMM STADIUM, SAN DIEGO, CA  92108-1718",-1,-117.120259997,32.7816392902,6294188.80695,1865293.28405,"NONE","NONE","NONE","NONE","0093.04","Qualcomm Stadium","1 INDEPENDENCE PT, STE 305 GREENVILLE, SC  29615",0,"cns/address"
"2013-07-09T",2381,"","","2013-07-09T",447271,"ACTIVE",47,"2006-12-27T","2013-11-30T","RUPP & ROB INC","4993 NIAGARA AVE, STE 103, SAN DIEGO, CA  92107-3184",-1,-117.251772932,32.7456693846,6253643.20555,1852569.23249,"NONE","NONE","NONE","NONE","0073.01","Blue Parrot Bar & Grill The","",0,"cns/address"
"2013-07-09T",2382,"","","2013-07-09T",447376,"ACTIVE",41,"2006-12-22T","2013-11-30T","MAMORY, ALI T","5618 MISSION CENTER RD, STE 1002, SAN DIEGO, CA  92108-4328",-1,-117.156017132,32.77461349,6283176.76806,1862830.6823,"NONE","NONE","NONE","NONE","0087.02","Greek Cafe","",0,"cns/address"
"2013-07-09T",2383,"","","2013-07-09T",447377,"ACTIVE",41,"2007-04-10T","2014-03-31T","SACKPRASEUTH, LATDAVANH","1134 7TH AVE, SAN DIEGO, CA  92101-5310",-1,-136.17877344,25.9454865109,-1.0,-1.0,"NONE","NONE","NONE","NONE","0053.00","Thai Island","",-1,"NONE"
"2013-07-09T",2384,"","","2013-07-09T",447384,"ACTIVE",42,"2007-04-25T","2014-03-31T","WINE STEALS INC","2970 TRUXTUN RD, SAN DIEGO, CA  92106-6115",-1,-117.210227719,32.7420598189,6266404.99422,1851135.77122,"NONE","NONE","NONE","NONE","0214.00","Wine Steals Point Loma","",217,"cns/seginterp"
"2013-07-09T",2385,"","","2013-07-09T",447398,"ACTIVE",20,"2008-02-29T","2014-01-31T","WATERS CATERING INC","125 S HIGHWAY 101, STE 102, SOLANA BEACH, CA  92075-1806",-1,-117.271780849,32.9910335972,6248366.26195,1941899.64928,"NONE","NONE","NONE","NONE","0173.03","Waters Fine Foods","1105 W MORENA BLVD SAN DIEGO, CA  92110-3834",0,"cns/address"
"2013-07-09T",2386,"","","2013-07-09T",447537,"ACTIVE",21,"2006-12-15T","2013-06-30T","7 ELEVEN INC","657 PALM AVE, IMPERIAL BEACH, CA  91932-1227",-1,-117.091121812,32.6814821968,6302850.36904,1828779.14046,"NONE","NONE","NONE","NONE","0102.00","7 Eleven 18322","PO BOX 219088 DALLAS, TX  75221-9088",17,"cns/address"
"2013-07-09T",2387,"","","2013-07-09T",447583,"ACTIVE",41,"2007-01-10T","2013-12-31T","LIU, HONGUM ELBERT","12205 SCRIPPS POWAY PKWY, STE E106, POWAY, CA  92064-6146",-1,-136.17877344,25.9454865109,-1.0,-1.0,"NONE","NONE","NONE","NONE","0170.49","Japan House","",-1,"NONE"
"2013-07-09T",2388,"","","2013-07-09T",447651,"ACTIVE",21,"2006-12-13T","2013-11-30T","T & M LIQUOR INC","4245 EL CAJON BLVD, SAN DIEGO, CA  92105-1231",-1,-117.103773071,32.7548314118,6299176.14575,1855497.76511,"NONE","NONE","NONE","NONE","0022.02","Boulevard Wine & Spirits The","",0,"cns/address"
"2013-07-09T",2389,"","","2013-07-09T",447767,"ACTIVE",20,"2007-02-01T","2013-06-30T","7 ELEVEN INC","698 H ST, CHULA VISTA, CA  91910-4219",-1,-117.093154755,32.6296189267,6302072.24312,1809914.48188,"NONE","NONE","NONE","NONE","0126.00","7 Eleven 13576","PO BOX 219088 DALLAS, TX  75221-9088",0,"cns/address"
"2013-07-09T",2390,"","","2013-07-09T",447806,"ACTIVE",20,"2007-01-22T","2013-12-31T","AKB PETROLEUM INC","5494 MISSION CENTER RD, SAN DIEGO, CA  92108-1334",-1,-117.154479188,32.7740229286,6283647.62277,1862611.71241,"NONE","NONE","NONE","NONE","0093.04","Mission Valley Mobil","",0,"cns/address"
"2013-07-09T",2391,"","","2013-07-09T",447822,"ACTIVE",41,"2007-01-22T","2013-07-31T","MEIJO SUSHI INC","600 PALM AVE, STE 300, IMPERIAL BEACH, CA  91932-1246",-1,-117.090844934,32.6822024872,6302937.67705,1829040.52044,"NONE","NONE","NONE","NONE","0105.01","Meijo Sushi","",1,"cns/address"
